order_id,product_id,add_to_cart_order,reordered
3052988,15541,5,0
3052988,12341,6,1
3054588,27845,1,1
3054588,49235,2,1
3054588,24957,3,1
3054588,34243,4,1
3054588,27012,5,0
3054588,25093,6,0
3054588,24852,7,1
3056169,11448,1,1
3056169,49683,2,1
3056169,28535,3,1
3056169,30776,4,1
3056169,45603,5,1
3056169,19894,6,0
3056169,20794,7,0
3056169,6287,8,1
3056169,28398,9,1
3056169,13062,10,1
3056169,7681,11,1
3056169,21544,12,0
3056169,43662,13,1
3056169,36865,14,1
3056169,13263,15,1
3056169,24799,16,1
3056169,28465,17,0
3056169,45106,18,1
3056169,8309,19,1
3056169,21387,20,1
3056373,32818,1,1
3056373,48296,2,1
3056373,40791,3,1
3056373,27582,4,1
3056373,11699,5,1
3056373,12302,6,1
3056373,1831,7,1
3056373,29285,8,1
3057843,4658,1,1
3057843,13740,2,1
3057843,7413,3,1
3057843,13328,4,1
3057843,21333,5,0
3057843,47672,6,0
3057843,39142,7,0
3057843,48183,8,0
3058369,15164,1,1
3058369,196,2,1
3058369,46149,3,1
3058741,5962,1,1
3058741,12427,2,1
3058741,12078,3,1
3058741,26317,4,1
3058741,40199,5,1
3058741,12324,6,1
3058818,14365,1,1
3058818,5586,2,0
3058818,12857,3,0
3058818,26771,4,0
3059813,38764,1,0
3059813,2597,2,0
3059813,24964,3,0
3059813,38266,4,0
3059813,27881,5,1
3059813,8518,6,1
3059813,8670,7,1
3059813,31727,8,1
3059813,3469,9,0
3059813,23094,10,1
3060573,26128,1,1
3060573,28934,2,1
3060573,19048,3,1
3060573,34034,4,0
3060573,17948,5,1
3060573,3957,6,1
3060658,44156,1,1
3060658,23296,2,1
3060658,46817,3,1
3060658,28450,4,0
3060658,10613,5,1
3060658,18439,6,1
3060658,47024,7,1
3060658,34726,8,1
3060658,20793,9,0
3060658,5922,10,0
3060658,34768,11,1
3060658,28046,12,0
3060658,18749,13,1
3060658,5744,14,0
3060658,4605,15,0
3060658,25985,16,1
3060658,37543,17,1
3060817,21137,1,1
3060817,37602,2,1
3060817,40852,3,1
3060817,30391,4,1
3063200,4932,1,0
3063200,5390,2,0
3063200,46667,3,0
3063200,45535,4,0
3063200,46822,5,0
3063200,20842,6,0
3063200,28465,7,0
3063200,36676,8,0
3063200,42445,9,0
3063200,17553,10,0
3063200,29763,11,0
3063200,11422,12,0
3063200,47672,13,0
3064712,6184,1,1
3064712,31222,2,1
3064712,23423,3,1
3065988,117,1,1
3065988,35108,2,1
3065988,20309,3,0
3065988,48857,4,1
3065988,38689,5,1
3065988,19730,6,1
3065988,25705,7,1
3065988,38739,8,0
3065988,42356,9,1
3065988,27104,10,1
3065988,6788,11,1
3065988,26324,12,1
3065988,30442,13,1
3065988,9385,14,1
3065988,9598,15,1
3065988,24263,16,1
3065988,23216,17,1
3065988,21555,18,1
3065988,26602,19,1
3065988,45368,20,1
3065988,42244,21,1
3065988,22849,22,1
3065988,41408,23,1
3065988,29662,24,1
3065988,33529,25,0
3065988,9020,26,0
3066373,8903,1,1
3066373,30953,2,0
3066373,38231,3,1
3066373,6638,4,1
3066373,11913,5,1
3066373,40476,6,1
3067010,5922,1,0
3067010,5612,2,1
3067010,6182,3,1
3067010,47209,4,1
3067391,5450,1,1
3067391,4455,2,1
3067391,26209,3,1
3067391,37065,4,1
3067391,33000,5,1
3067391,35855,6,1
3067391,46979,7,1
3067391,17284,8,1
3067391,8057,9,1
3067391,43999,10,1
3067391,11140,11,1
3067391,21405,12,1
3067391,4855,13,1
3067391,32177,14,0
3067639,12145,1,1
3067639,44632,2,1
3067639,11079,3,1
3067639,21521,4,1
3067639,16759,5,1
3067644,12703,1,0
3067644,15673,2,0
3067644,31717,3,0
3067644,44799,4,1
3067644,8193,5,0
3067644,29509,6,1
3067644,23803,7,1
3067644,45407,8,1
3067644,25309,9,0
3067644,13159,10,0
3067644,8744,11,1
3067644,39545,12,1
3067644,37266,13,1
3067644,29382,14,1
3067644,33360,15,0
3067644,10549,16,0
3067644,24622,17,0
3067644,32158,18,0
3069802,7350,1,1
3069802,17762,2,1
3069802,44265,3,1
3069802,14146,4,1
3069802,38618,5,1
3071740,46802,1,1
3071740,2228,2,1
3071740,34584,3,1
3071740,33015,4,1
3071740,12409,5,1
3071740,27966,6,1
3071740,22935,7,1
3071740,24489,8,1
3071740,33731,9,1
3071740,34262,10,1
3071740,19057,11,1
3071740,5973,12,1
3071740,47610,13,1
3071740,36865,14,1
3071740,40849,15,1
3071740,26319,16,1
3071740,13984,17,1
3071740,19894,18,1
3071740,21616,19,1
3074448,9020,1,0
3074448,17721,2,0
3074448,17454,3,0
3074448,41960,4,1
3074448,11526,5,0
3074448,8518,6,0
3074448,26209,7,0
3074448,46667,8,0
3076678,46906,1,1
3076678,41806,2,1
3076678,42950,3,0
3077044,47223,1,1
3077044,8467,2,0
3077044,1463,3,0
3077044,5120,4,1
3077044,30839,5,0
3077044,33100,6,1
3077044,30233,7,0
3077044,21852,8,0
3077044,34768,9,0
3077073,9225,1,1
3077073,4778,2,1
3077073,10460,3,0
3077073,42110,4,0
3077073,38929,5,0
3077073,34534,6,1
3077073,35004,7,1
3077073,40600,8,1
3077073,24852,9,0
3080922,24852,1,1
3080922,43961,2,1
3080922,33129,3,1
3080922,4713,4,1
3080922,1006,5,1
3080922,46842,6,0
3080922,37520,7,0
3080922,6851,8,1
3080922,30391,9,1
3080922,28427,10,1
3080922,34703,11,1
3080922,7295,12,0
3080922,14104,13,1
3080922,44234,14,0
3080922,44391,15,0
3080922,8506,16,0
3080922,23594,17,0
3080922,45840,18,0
3081012,40174,1,0
3081012,33791,2,0
3081012,47672,3,0
3081012,5782,4,0
3081012,44234,5,0
3081012,32650,6,0
3083377,26604,1,1
3083377,47766,2,1
3083377,5605,3,0
3083377,2272,4,0
3083377,22234,5,0
3083377,21910,6,1
3083377,49026,7,0
3083377,10243,8,0
3083377,2309,9,0
3083377,40571,10,1
3083377,14917,11,1
3083377,11925,12,1
3083377,35921,13,1
3083377,16797,14,1
3083377,8955,15,1
3083886,28985,1,1
3083886,46886,2,1
3083886,40198,3,1
3083886,11512,4,1
3083886,13176,5,0
3083886,29180,6,1
3083886,45104,7,1
3083886,26384,8,1
3083886,5383,9,0
3083886,34496,10,1
3083886,49533,11,0
3083886,9339,12,0
3083886,2295,13,0
3084020,15937,1,1
3084020,47626,2,1
3084020,34126,3,1
3084020,4562,4,1
3084020,40706,5,0
3084020,44142,6,1
3084957,7388,1,0
3087916,24852,1,1
3087916,49363,2,1
3087916,10673,3,1
3087916,6851,4,0
3087916,33913,5,0
3087916,14104,6,0
3087916,43961,7,0
3087916,31725,8,0
3087916,33129,9,0
3087916,28427,10,0
3087916,22764,11,0
3087916,25839,12,0
3087916,34221,13,0
3087916,30391,14,0
3087916,7285,15,0
3087916,16953,16,0
3087916,4713,17,0
3088266,47209,1,1
3088266,18027,2,1
3088266,21938,3,0
3088266,26209,4,1
3088266,9839,5,0
3088266,5991,6,0
3088266,29270,7,0
3088266,16249,8,0
3088266,48094,9,0
3088590,33290,1,0
3088590,18811,2,1
3088590,33942,3,0
3088590,3274,4,0
3088590,3988,5,1
3088590,13176,6,0
3088590,17794,7,1
3088590,12845,8,0
3088590,49374,9,1
3088590,38510,10,0
3088590,41690,11,0
3088590,3142,12,0
3088590,17747,13,0
3090438,13176,1,1
3090438,15842,2,1
3090438,8710,3,1
3090438,47630,4,1
3090438,4792,5,1
3090438,33002,6,1
3090438,45066,7,1
3090438,24010,8,1
3090438,43713,9,1
3090438,7035,10,1
3090640,39170,1,1
3090640,9875,2,1
3090640,49615,3,1
3090640,19541,4,1
3090640,48800,5,1
3090640,6128,6,1
3090640,32987,7,1
3090640,48290,8,1
3090640,35507,9,1
3090640,41298,10,1
3090640,8523,11,1
3090640,15293,12,0
3090640,1261,13,1
3090640,3128,14,0
3090640,11586,15,0
3090640,30389,16,0
3090640,27612,17,1
3090640,45458,18,0
3090640,21496,19,1
3090814,35221,1,1
3090814,24964,2,1
3090814,7948,3,1
3090814,24506,4,1
3092533,34574,1,1
3092533,7559,2,0
3092533,13176,3,0
3092533,21137,4,0
3092533,20738,5,0
3092533,42450,6,1
3092533,34217,7,1
3092533,47223,8,1
3092533,34213,9,1
3092533,29820,10,0
3092533,9154,11,0
3092533,8087,12,0
3092533,6187,13,0
3092533,691,14,0
3092533,5120,15,0
3092707,49079,1,1
3092707,28842,2,0
3092707,20114,3,0
3092707,29487,4,1
3092707,47209,5,0
3092707,7026,6,1
3092707,42240,7,1
3092707,30759,8,1
3094213,46632,1,0
3094213,31651,2,1
3094389,24852,1,1
3094389,48205,2,1
3094389,19348,3,1
3094389,29223,4,1
3094389,11233,5,1
3094389,16797,6,1
3094389,4920,7,1
3094389,19691,8,1
3094389,21288,9,1
3094389,25272,10,1
3094389,11777,11,1
3094389,15599,12,1
3094389,47941,13,1
3094389,44570,14,1
3094389,3452,15,1
3094422,43340,1,0
3094422,1194,2,1
3094422,14233,3,1
3094422,41836,4,0
3094422,49174,5,0
3094422,24288,6,0
3094422,8385,7,0
3094724,16759,1,1
3094724,39275,2,1
3094908,33956,1,0
3094908,35336,2,0
3094908,27966,3,0
3094908,16797,4,0
3094908,21903,5,0
3094908,2180,6,0
3094908,5132,7,0
3094972,1957,1,0
3097485,10441,1,1
3097485,12427,2,1
3097485,1747,3,1
3097485,14715,4,1
3097573,23005,1,0
3097714,13176,1,0
3097714,15200,2,0
3097714,11365,3,0
3098585,44201,1,0
3098585,22935,2,0
3098600,41658,1,1
3098600,14199,2,1
3098928,24852,1,0
3098928,23341,2,1
3098928,44359,3,0
3098928,23271,4,0
3098928,3161,5,0
3098928,34358,6,0
3098928,27044,7,0
3102380,19894,1,1
3102380,13176,2,1
3102380,5973,3,1
3102380,11777,4,1
3102380,432,5,1
3102380,28204,6,1
3102380,22935,7,1
3102380,18362,8,1
3102380,20114,9,1
3102380,26209,10,1
3102380,15200,11,1
3102380,39974,12,0
3102380,19154,13,1
3102380,9070,14,0
3102380,19337,15,1
3102839,6934,1,1
3102839,42987,2,1
3102839,41164,3,0
3103333,3957,1,1
3103333,47209,2,1
3103333,12384,3,1
3103333,39968,4,1
3103333,33120,5,1
3103333,27521,6,1
3103333,43154,7,1
3103333,21405,8,1
3103333,15649,9,1
3103333,9839,10,1
3103333,30795,11,1
3103333,47533,12,1
3103333,42342,13,1
3103333,46667,14,1
3103333,7673,15,1
3103333,1392,16,1
3103333,5708,17,1
3103333,16290,18,1
3103333,24964,19,1
3103333,17835,20,1
3103900,34262,1,1
3103900,19894,2,1
3103900,19057,3,1
3103900,5973,4,1
3103900,432,5,1
3103900,21137,6,1
3103900,5876,7,1
3103900,47610,8,1
3103900,26319,9,1
3103900,49383,10,0
3103900,28465,11,1
3103900,36865,12,0
3103900,21616,13,1
3103900,39928,14,1
3103900,20114,15,0
3103900,40706,16,1
3106101,36216,1,1
3106101,4461,2,0
3106101,5876,3,0
3106101,810,4,0
3106101,31717,5,0
3106222,49488,1,1
3106222,47990,2,1
3106222,41658,3,1
3106222,4799,4,1
3108588,12427,1,1
3108588,196,2,1
3108588,10258,3,1
3108588,25133,4,1
3108588,46149,5,0
3108588,49235,6,0
3111657,48857,1,1
3111657,8277,2,1
3111657,40706,3,1
3111657,47209,4,1
3111657,117,5,1
3111657,10814,6,1
3111657,27241,7,1
3111657,20345,8,1
3111657,46906,9,1
3111657,46709,10,1
3111657,18523,11,1
3111657,23348,12,0
3112215,22935,1,1
3112215,23165,2,1
3112215,30909,3,1
3112384,48857,1,1
3112384,18531,2,1
3112384,117,3,1
3112384,17200,4,1
3112384,42356,5,1
3112384,22124,6,1
3112384,19156,7,1
3112384,33754,8,1
3112384,19938,9,0
3112384,41757,10,0
3112384,28278,11,0
3112384,31194,12,0
3112384,9076,13,0
3112384,48953,14,1
3112384,13780,15,0
3112384,6336,16,1
3112384,47209,17,0
3112384,45002,18,0
3112384,40706,19,0
3112384,22849,20,1
3112384,48364,21,0
3112384,24964,22,0
3112384,3376,23,0
3112384,35108,24,1
3112384,41319,25,0
3112384,47861,26,0
3112384,19154,27,0
3112384,45368,28,0
3112384,41408,29,1
3112384,5876,30,0
3112384,20034,31,0
3113449,46900,1,1
3113449,16131,2,1
3114269,4658,1,1
3114269,13328,2,1
3114269,7413,3,1
3114269,39491,4,1
3114269,7781,5,1
3114269,41273,6,1
3114269,47766,7,1
3114269,39299,8,0
3114269,13740,9,1
3114269,33000,10,1
3114269,40041,11,0
3114269,1866,12,0
3114269,19086,13,0
3114269,16797,14,0
3114269,46906,15,0
3114269,30827,16,0
3114269,25152,17,1
3114269,42460,18,0
3114269,40004,19,0
3114269,44245,20,0
3114269,39561,21,0
3114269,7736,22,0
3114269,5770,23,0
3114269,23996,24,0
3116901,34063,1,0
3116901,35042,2,1
3116901,36273,3,1
3116901,9996,4,0
3116901,47144,5,0
3116901,26477,6,1
3116901,43544,7,0
3116901,27229,8,0
3116901,46266,9,1
3116901,23803,10,1
3116901,31553,11,1
3116901,30406,12,1
3116901,48812,13,0
3116901,6473,14,0
3116901,45862,15,1
3116901,27104,16,0
3116901,44991,17,0
3116901,9387,18,0
3116901,5525,19,0
3116901,5750,20,1
3116901,48364,21,1
3116901,26152,22,0
3116901,9634,23,0
3116901,33909,24,0
3116901,27147,25,0
3116901,36753,26,1
3117228,22260,1,1
3117228,7948,2,1
3117228,27521,3,1
3117228,42450,4,1
3119091,12427,1,1
3119091,1747,2,0
3120740,32177,1,0
3120740,33740,2,0
3120740,8277,3,1
3120740,21137,4,1
3120740,4920,5,1
3120740,22742,6,0
3120740,29602,7,0
3120740,13176,8,0
3120740,46969,9,0
3120740,21298,10,0
3121842,26165,1,1
3121842,46667,2,1
3121842,24964,3,1
3121842,28842,4,1
3121842,39180,5,0
3121842,28432,6,0
3121842,7632,7,0
3121842,9092,8,0
3123013,25627,1,1
3123013,27344,2,1
3123013,47591,3,1
3123013,30795,4,1
3123013,21267,5,1
3123013,18594,6,0
3123013,16479,7,0
3123013,17553,8,1
3123013,37947,9,1
3123164,28199,1,1
3123164,13176,2,1
3123164,36393,3,1
3123164,27307,4,0
3123164,8671,5,1
3123164,45948,6,0
3123164,40914,7,1
3123164,16819,8,0
3123164,35169,9,0
3123164,4421,10,0
3123164,12554,11,0
3124007,30391,1,1
3124007,30016,2,1
3124007,117,3,1
3124007,35108,4,1
3124007,38313,5,1
3125203,39275,1,0
3125203,19660,2,0
3125203,46676,3,0
3125203,44643,4,0
3125203,28985,5,1
3125203,12980,6,0
3125203,31553,7,0
3125222,21616,1,0
3125222,41593,2,0
3125222,44661,3,0
3125222,34243,4,0
3125222,49383,5,0
3125222,12206,6,0
3125222,26209,7,1
3125222,31717,8,1
3125222,22935,9,0
3125222,2078,10,0
3125222,5876,11,1
3125222,13629,12,0
3125222,43789,13,0
3125222,16145,14,0
3125222,8518,15,1
3125222,39529,16,0
3125222,47209,17,1
3125222,248,18,0
3125222,16185,19,0
3125222,34126,20,0
3125222,46906,21,0
3125271,18418,1,0
3125271,4357,2,0
3125271,14867,3,0
3125271,11972,4,0
3125271,23288,5,0
3125271,15399,6,0
3125271,35503,7,0
3125271,6948,8,0
3125271,43394,9,0
3125271,19057,10,0
3125271,40723,11,0
3125271,47209,12,0
3125271,16199,13,0
3125769,13045,1,1
3125769,34050,2,1
3125769,40852,3,1
3125769,28092,4,1
3125769,5726,5,1
3125769,42265,6,1
3125769,39844,7,1
3125769,49683,8,0
3125769,28441,9,1
3125769,48199,10,0
3125769,30949,11,0
3125769,19835,12,0
3125769,12456,13,1
3125769,40706,14,1
3125769,44142,15,0
3125769,40332,16,1
3125769,2846,17,0
3125769,36070,18,0
3125769,22565,19,0
3126026,25466,1,0
3126026,30850,2,0
3126026,36866,3,0
3126169,44142,1,1
3126169,17851,2,0
3126169,29311,3,0
3126169,8424,4,0
3126169,25048,5,0
3126169,34670,6,0
3126169,15294,7,0
3126169,44566,8,0
3126169,36086,9,0
3126169,2192,10,1
3126169,47846,11,0
3126169,21938,12,0
3126169,35846,13,0
3127804,29503,1,1
3127804,34986,2,1
3127804,18721,3,1
3127804,33894,4,0
3127804,8047,5,1
3127804,270,6,1
3127804,2097,7,1
3127804,25167,8,0
3127804,3045,9,0
3127804,6427,10,1
3127804,23568,11,0
3127804,9972,12,0
3127804,43829,13,0
3127804,3007,14,1
3127804,8767,15,0
3127804,13307,16,0
3127804,13369,17,0
3127804,6716,18,0
3127804,13418,19,0
3127804,19033,20,0
3127804,13,21,0
3127804,14768,22,0
3129053,13841,1,0
3129053,29805,2,1
3129053,25837,3,1
3129053,35199,4,1
3129053,43867,5,1
3129053,20463,6,1
3129053,3176,7,0
3129053,5268,8,1
3129053,16290,9,1
3129053,8174,10,1
3129053,43409,11,0
3129053,30287,12,0
3129053,30265,13,0
3129053,49235,14,0
3129053,26038,15,1
3129053,45235,16,0
3129053,14992,17,0
3129053,13440,18,0
3129053,47962,19,1
3129053,46031,20,0
3129053,17715,21,0
3129760,18529,1,0
3129760,2091,2,0
3129760,13176,3,1
3129760,46969,4,1
3129760,47209,5,1
3129760,30391,6,1
3129760,21903,7,1
3129760,44359,8,1
3129760,4920,9,1
3129760,40723,10,1
3129760,44008,11,1
3129760,36550,12,1
3129760,36929,13,1
3129760,5699,14,1
3129760,31883,15,1
3129760,18811,16,1
3129760,28535,17,1
3129760,40334,18,1
3129760,35108,19,1
3129760,20583,20,1
3129852,42296,1,0
3129852,42736,2,0
3129852,29447,3,1
3129852,3600,4,0
3129852,22417,5,0
3129979,32648,1,1
3129979,1782,2,1
3129979,47977,3,1
3129979,47144,4,1
3129979,11642,5,1
3129979,1831,6,1
3131103,6182,1,1
3131103,5612,2,1
3131103,21137,3,0
3131103,2643,4,0
3131103,6341,5,0
3131103,47601,6,0
3131103,46069,7,0
3131103,30909,8,0
3131103,18140,9,0
3131227,33065,1,0
3131227,2120,2,0
3131227,13259,3,0
3131227,4557,4,0
3133044,47546,1,1
3133044,36216,2,1
3133044,10807,3,0
3133044,36178,4,0
3133044,8112,5,0
3133044,36861,6,0
3133892,2748,1,1
3133892,47209,2,1
3133892,19173,3,1
3133892,9444,4,1
3133892,22582,5,1
3133892,44948,6,1
3133892,22908,7,1
3133892,34458,8,1
3133892,43504,9,1
3133892,49235,10,1
3133892,30391,11,1
3133892,8277,12,0
3133892,41658,13,1
3133892,46969,14,0
3133892,1783,15,0
3133892,4844,16,1
3133892,40709,17,0
3135095,26165,1,1
3135095,21709,2,0
3135095,42364,3,0
3135095,27544,4,1
3135095,21616,5,1
3135095,15937,6,1
3135095,34126,7,1
3135298,37417,1,0
3135298,43352,2,1
3135298,24852,3,1
3135298,39928,4,1
3135298,40310,5,1
3135298,26384,6,1
3135298,37646,7,1
3135298,20327,8,0
3135298,4809,9,1
3135298,42244,10,0
3135298,44765,11,1
3135298,4605,12,1
3135298,21077,13,1
3135298,35997,14,1
3135298,49683,15,0
3135298,47626,16,0
3135826,37710,1,0
3135826,12427,2,1
3135826,42862,3,0
3135826,11266,4,1
3135826,27839,5,0
3137144,14947,1,1
3137144,46979,2,0
3137144,13988,3,0
3137144,47626,4,1
3137144,33731,5,1
3137144,15592,6,0
3137144,3989,7,1
3137144,4562,8,1
3137144,16797,9,0
3137144,25890,10,1
3137144,22963,11,0
3137144,34126,12,1
3137144,24852,13,1
3137144,9071,14,0
3137144,23543,15,1
3137144,38015,16,0
3137144,20842,17,1
3137144,11408,18,1
3137144,22935,19,1
3137551,16290,1,1
3137551,48559,2,1
3137551,20947,3,1
3137551,6287,4,1
3137551,9604,5,1
3137551,5073,6,1
3137551,17333,7,1
3137551,33575,8,0
3137551,29901,9,0
3137551,35688,10,0
3137551,4455,11,0
3139566,3431,1,0
3139566,19452,2,0
3139566,20776,3,0
3139566,16631,4,0
3139566,40914,5,0
3139566,4916,6,0
3139566,3298,7,0
3139566,16953,8,0
3139566,36393,9,0
3139566,12845,10,0
3139566,43719,11,0
3139566,28199,12,0
3139566,20378,13,0
3139998,46802,1,1
3139998,22046,2,1
3139998,12341,3,1
3139998,13424,4,0
3139998,1,5,0
3140466,31651,1,1
3140466,41787,2,1
3140578,1463,1,1
3140578,22935,2,1
3140578,21137,3,1
3140578,13176,4,1
3140578,12935,5,1
3140578,49235,6,1
3140578,47672,7,1
3140578,24009,8,1
3140578,30489,9,0
3140578,18288,10,1
3140578,41990,11,0
3140578,19678,12,0
3140578,44683,13,0
3140578,27104,14,1
3140578,25659,15,1
3140578,11005,16,0
3141030,7350,1,1
3141030,18534,2,1
3141030,17762,3,1
3141030,38618,4,1
3141030,16797,5,1
3141790,25718,1,1
3141790,32478,2,0
3141790,27086,3,1
3142311,2086,1,1
3142311,21137,2,1
3142311,18956,3,0
3142311,34969,4,0
3142311,8174,5,0
3142311,47652,6,1
3142311,32277,7,0
3142311,13409,8,1
3142311,16185,9,1
3142311,36867,10,1
3142311,46802,11,1
3144004,196,1,1
3144004,13176,2,1
3144004,13575,3,1
3144004,49235,4,1
3144004,38928,5,1
3144004,39275,6,1
3144664,30849,1,1
3144664,39009,2,1
3144664,8680,3,0
3144664,49098,4,0
3144664,49079,5,1
3144664,16797,6,1
3145654,33572,1,1
3145654,24852,2,1
3145654,26790,3,1
3145654,23986,4,1
3145654,49111,5,1
3145654,47521,6,1
3145654,21170,7,1
3145654,18272,8,1
3145654,16797,9,0
3146572,6184,1,1
3146572,29794,2,0
3146572,35951,3,0
3146572,40063,4,0
3146572,49235,5,0
3146572,18023,6,0
3146572,17122,7,0
3146572,41787,8,1
3146978,21386,1,1
3146978,14233,2,1
3147245,44449,1,0
3147245,46822,2,1
3147245,18564,3,1
3147245,39409,4,1
3147245,40868,5,1
3147245,21462,6,1
3147262,11913,1,1
3147262,12023,2,1
3147283,27735,1,0
3147283,7303,2,0
3147283,1998,3,0
3147283,11195,4,0
3147283,48870,5,0
3147283,33575,6,1
3147283,24721,7,1
3147283,23291,8,1
3147929,13176,1,1
3147929,6182,2,1
3147929,5612,3,1
3147929,45007,4,1
3147929,6341,5,1
3147929,19678,6,1
3147929,41950,7,1
3147929,39190,8,0
3147929,36070,9,0
3147929,44629,10,0
3147929,36127,11,0
3149167,33736,1,1
3149167,36523,2,1
3149167,16768,3,1
3149167,36406,4,0
3149167,9604,5,1
3149167,20947,6,1
3149167,8736,7,1
3149167,16398,8,1
3149167,30776,9,1
3149167,20794,10,0
3149167,45774,11,1
3149167,23576,12,1
3149167,2966,13,0
3149167,8777,14,0
3149167,23951,15,0
3149167,47920,16,0
3149167,24549,17,0
3149167,46676,18,0
3156335,9421,1,1
3156335,16789,2,0
3156335,26606,3,0
3156335,27544,4,0
3158223,8693,1,0
3158223,7509,2,0
3158223,37141,3,0
3158223,28326,4,0
3158223,47766,5,1
3158223,26209,6,1
3158223,44910,7,0
3158223,17630,8,0
3158223,21137,9,1
3159209,24221,1,0
3159209,29487,2,0
3159209,21616,3,0
3159209,44278,4,0
3159209,30795,5,0
3159678,40022,1,1
3159678,43565,2,1
3159678,21709,3,1
3159678,1069,4,1
3159678,33651,5,1
3159678,21019,6,0
3159678,21133,7,0
3159678,40486,8,0
3159678,9759,9,0
3159678,6789,10,0
3159678,35855,11,0
3159678,35634,12,0
3159678,1492,13,0
3159678,44846,14,0
3159678,40310,15,1
3159678,43115,16,0
3159678,19348,17,0
3159678,26172,18,0
3159678,4962,19,0
3159678,38544,20,0
3159678,42598,21,0
3159678,11983,22,0
3159678,23039,23,0
3159678,46522,24,1
3159678,5976,25,0
3159678,3513,26,0
3159678,39414,27,0
3159678,26604,28,0
3159678,12771,29,0
3159678,27865,30,0
3159678,25144,31,0
3159678,3690,32,0
3159678,32288,33,0
3159678,39066,34,0
3159678,16066,35,0
3159678,14381,36,0
3159678,22882,37,0
3159678,17993,38,0
3160814,45646,1,0
3160814,21170,2,0
3160814,42585,3,1
3160814,7010,4,1
3160814,37825,5,1
3160814,14267,6,1
3160814,28289,7,1
3160814,38650,8,1
3160814,21903,9,1
3160814,2825,10,1
3160814,49111,11,1
3160814,33572,12,1
3160814,23986,13,1
3160814,47521,14,1
3160814,15143,15,1
3160814,21137,16,1
3160814,48335,17,1
3160814,19821,18,1
3160844,40332,1,0
3160844,30535,2,0
3160844,48150,3,0
3160844,35309,4,0
3160844,23431,5,1
3160844,23106,6,1
3160844,25593,7,0
3160844,19003,8,0
3160844,16959,9,1
3160844,41958,10,0
3160844,48705,11,0
3160844,14197,12,0
3160850,39190,1,1
3160850,47766,2,1
3160850,16797,3,1
3160850,43961,4,1
3160850,48523,5,1
3160996,46802,1,0
3160996,22046,2,0
3160996,21769,3,0
3160996,907,4,0
3160996,16974,5,0
3160996,10473,6,0
3160996,21903,7,0
3160996,12341,8,0
3161671,29503,1,1
3161671,49258,2,0
3161671,31014,3,0
3161671,32700,4,0
3161671,15161,5,0
3161671,4575,6,0
3161671,45622,7,0
3161671,43990,8,1
3161671,43879,9,0
3161671,8047,10,0
3161671,22275,11,1
3161671,45388,12,0
3161671,25227,13,0
3161671,19468,14,1
3161671,28388,15,0
3161832,38231,1,1
3161832,12023,2,1
3162630,24852,1,0
3164014,28199,1,1
3164014,6128,2,1
3164014,23313,3,0
3164014,2656,4,0
3164014,34739,5,0
3164014,40131,6,1
3164014,37203,7,0
3164014,14815,8,0
3164014,20269,9,0
3164014,406,10,0
3164014,41727,11,0
3164014,22736,12,0
3164014,18811,13,0
3164014,28427,14,0
3165634,41658,1,1
3165634,2272,2,0
3165634,19087,3,0
3165634,30290,4,0
3166874,45007,1,0
3166874,22613,2,0
3166874,28842,3,0
3166874,21405,4,0
3166874,26209,5,0
3166874,19508,6,0
3166874,24830,7,0
3166874,36695,8,0
3166874,5605,9,0
3166874,39267,10,0
3166874,43999,11,0
3166874,43662,12,0
3167222,39185,1,1
3167222,39170,2,1
3167222,9875,3,1
3167222,49615,4,1
3167222,36543,5,1
3167222,48800,6,1
3167222,19541,7,1
3167222,33027,8,1
3167222,12879,9,1
3167222,1330,10,1
3167222,6128,11,1
3167222,33161,12,0
3167222,43928,13,0
3167855,25890,1,0
3167855,4796,2,0
3167855,17638,3,0
3169439,10983,1,1
3169439,31504,2,1
3169439,41544,3,0
3169439,3376,4,0
3169439,27156,5,0
3169439,49175,6,0
3169439,41699,7,0
3169439,33407,8,0
3169439,36953,9,0
3169439,29406,10,0
3169439,44628,11,0
3169439,781,12,0
3169439,8362,13,0
3169439,48679,14,0
3169631,21386,1,1
3171246,11666,1,0
3171246,26771,2,1
3171246,28204,3,1
3171246,2351,4,0
3171246,46560,5,1
3171246,32465,6,0
3171492,16759,1,1
3171492,35939,2,1
3171492,34530,3,0
3171492,41950,4,0
3171492,28842,5,0
3171492,1025,6,0
3171492,13984,7,0
3171492,22825,8,1
3171492,34422,9,0
3175017,6182,1,1
3175017,41950,2,1
3175017,39877,3,1
3175017,23165,4,1
3175017,19678,5,1
3175017,47209,6,1
3175017,21903,7,1
3175017,34409,8,1
3175017,9839,9,1
3175017,16759,10,1
3175017,36070,11,1
3175017,16249,12,0
3175017,49383,13,0
3175017,31720,14,0
3176698,2966,1,1
3176698,19008,2,1
3176698,4781,3,0
3176698,46045,4,0
3177227,47492,1,1
3177227,35140,2,1
3177227,47209,3,1
3177227,7963,4,1
3178064,19508,1,0
3178064,546,2,0
3178064,41149,3,0
3178064,21903,4,0
3178064,44229,5,0
3178064,49683,6,0
3178064,28373,7,0
3178292,49520,1,1
3178292,3896,2,1
3178292,4086,3,1
3180316,4660,1,0
3180316,20345,2,0
3180316,21293,3,0
3180316,13409,4,1
3180316,43945,5,1
3181671,13176,1,1
3181671,46676,2,0
3181671,37646,3,1
3181671,49235,4,0
3181671,35951,5,1
3181671,48034,6,1
3181671,29370,7,1
