product_id,days_since_prior_order,p_days_since_prior_order_reorder_rate
38777,30.0,0.16666666666666666
38779,0.0,1.0
38797,7.0,0.6666666666666666
38797,12.0,0.3333333333333333
38827,4.0,1.0
38844,17.0,0.5
38844,30.0,0.5
38845,7.0,1.0
38874,0.0,1.0
38875,0.0,1.0
38888,30.0,1.0
38890,8.0,0.5
38890,15.0,0.5
38892,30.0,1.0
38906,0.0,1.0
38920,8.0,0.3333333333333333
38920,13.0,0.3333333333333333
38920,15.0,0.3333333333333333
38928,0.0,0.06666666666666667
38928,5.0,0.06666666666666667
38928,8.0,0.13333333333333333
38928,10.0,0.06666666666666667
38928,11.0,0.06666666666666667
38928,12.0,0.13333333333333333
38928,14.0,0.26666666666666666
38928,16.0,0.06666666666666667
38928,18.0,0.06666666666666667
38928,30.0,0.06666666666666667
38929,20.0,1.0
38944,20.0,0.5
38944,30.0,0.5
38970,6.0,0.3333333333333333
38970,9.0,0.3333333333333333
38970,30.0,0.3333333333333333
38984,30.0,1.0
38988,30.0,1.0
38996,13.0,1.0
39001,0.0,1.0
39013,4.0,1.0
39024,30.0,1.0
39037,0.0,1.0
39040,2.0,0.3333333333333333
39040,6.0,0.3333333333333333
39040,14.0,0.3333333333333333
39054,0.0,0.3333333333333333
39054,5.0,0.3333333333333333
39054,20.0,0.3333333333333333
39055,14.0,0.14285714285714285
39055,20.0,0.14285714285714285
39055,22.0,0.14285714285714285
39055,30.0,0.5714285714285714
39063,0.0,1.0
39066,8.0,0.3333333333333333
39066,12.0,0.3333333333333333
39066,14.0,0.3333333333333333
39076,11.0,1.0
39094,20.0,1.0
39097,0.0,0.16666666666666666
39097,6.0,0.16666666666666666
39097,11.0,0.16666666666666666
39097,20.0,0.16666666666666666
39097,22.0,0.16666666666666666
39097,30.0,0.16666666666666666
39107,6.0,1.0
39108,13.0,0.3333333333333333
39108,30.0,0.6666666666666666
39110,0.0,1.0
39113,30.0,1.0
39117,12.0,1.0
39121,4.0,0.1111111111111111
39121,7.0,0.1111111111111111
39121,10.0,0.1111111111111111
39121,14.0,0.1111111111111111
39121,18.0,0.1111111111111111
39121,29.0,0.1111111111111111
39121,30.0,0.3333333333333333
39124,13.0,1.0
39130,0.0,0.5
39130,6.0,0.5
39132,0.0,1.0
39134,30.0,1.0
39142,28.0,1.0
39160,0.0,0.25
39160,1.0,0.25
39160,4.0,0.25
39160,11.0,0.25
39162,0.0,1.0
39166,0.0,1.0
39170,0.0,0.05555555555555555
39170,7.0,0.05555555555555555
39170,8.0,0.05555555555555555
39170,9.0,0.1111111111111111
39170,10.0,0.1111111111111111
39170,11.0,0.16666666666666666
39170,12.0,0.05555555555555555
39170,13.0,0.16666666666666666
39170,14.0,0.1111111111111111
39170,16.0,0.05555555555555555
39170,17.0,0.05555555555555555
39180,30.0,1.0
39184,7.0,1.0
39185,0.0,0.09090909090909091
39185,7.0,0.09090909090909091
39185,9.0,0.18181818181818182
39185,10.0,0.18181818181818182
39185,11.0,0.2727272727272727
39185,13.0,0.18181818181818182
39188,8.0,1.0
39190,0.0,0.15384615384615385
39190,3.0,0.07692307692307693
39190,7.0,0.3076923076923077
39190,11.0,0.07692307692307693
39190,12.0,0.07692307692307693
39190,15.0,0.07692307692307693
39190,16.0,0.07692307692307693
39190,17.0,0.07692307692307693
39190,21.0,0.07692307692307693
39215,0.0,1.0
39216,4.0,0.16666666666666666
39216,7.0,0.16666666666666666
39216,8.0,0.6666666666666666
39220,19.0,1.0
39225,25.0,1.0
39228,3.0,1.0
39238,10.0,0.25
39238,11.0,0.25
39238,14.0,0.25
39238,30.0,0.25
39247,0.0,0.5
39247,18.0,0.5
39252,30.0,1.0
39267,27.0,1.0
39270,8.0,1.0
39275,0.0,0.08620689655172414
39275,1.0,0.034482758620689655
39275,3.0,0.05172413793103448
39275,4.0,0.05172413793103448
39275,5.0,0.06896551724137931
39275,6.0,0.034482758620689655
39275,7.0,0.034482758620689655
39275,8.0,0.06896551724137931
39275,9.0,0.034482758620689655
39275,10.0,0.034482758620689655
39275,11.0,0.017241379310344827
39275,12.0,0.017241379310344827
39275,13.0,0.05172413793103448
39275,14.0,0.034482758620689655
39275,17.0,0.017241379310344827
39275,19.0,0.017241379310344827
39275,20.0,0.034482758620689655
39275,21.0,0.017241379310344827
39275,22.0,0.034482758620689655
39275,24.0,0.034482758620689655
39275,30.0,0.22413793103448276
39276,4.0,0.125
39276,11.0,0.125
39276,13.0,0.125
39276,14.0,0.125
39276,30.0,0.5
39290,6.0,0.5
39290,8.0,0.5
39299,13.0,1.0
39314,30.0,1.0
39321,30.0,1.0
39322,6.0,1.0
39349,30.0,1.0
39352,13.0,1.0
39357,0.0,1.0
39361,0.0,0.3333333333333333
39361,8.0,0.3333333333333333
39361,11.0,0.3333333333333333
39368,8.0,0.5
39368,12.0,0.5
39399,7.0,1.0
39408,2.0,0.08333333333333333
39408,6.0,0.08333333333333333
39408,7.0,0.08333333333333333
39408,8.0,0.16666666666666666
39408,10.0,0.16666666666666666
39408,14.0,0.08333333333333333
39408,15.0,0.08333333333333333
39408,21.0,0.08333333333333333
39408,28.0,0.08333333333333333
39408,30.0,0.08333333333333333
39409,0.0,0.1111111111111111
39409,1.0,0.2222222222222222
39409,3.0,0.1111111111111111
39409,6.0,0.1111111111111111
39409,9.0,0.1111111111111111
39409,10.0,0.1111111111111111
39409,12.0,0.1111111111111111
39409,30.0,0.1111111111111111
39414,14.0,1.0
39428,0.0,1.0
39430,12.0,1.0
39452,6.0,1.0
39468,21.0,0.5
39468,30.0,0.5
39475,5.0,0.2
39475,6.0,0.2
39475,15.0,0.2
39475,30.0,0.4
39479,6.0,1.0
39491,0.0,0.1111111111111111
39491,4.0,0.1111111111111111
39491,5.0,0.1111111111111111
39491,13.0,0.2222222222222222
39491,15.0,0.1111111111111111
39491,28.0,0.1111111111111111
39491,30.0,0.2222222222222222
39527,0.0,0.125
39527,4.0,0.125
39527,5.0,0.125
39527,9.0,0.25
39527,11.0,0.125
39527,12.0,0.125
39527,30.0,0.125
39529,30.0,1.0
39539,6.0,0.5
39539,10.0,0.5
39545,8.0,0.25
39545,27.0,0.25
39545,30.0,0.5
39557,4.0,0.16666666666666666
39557,11.0,0.16666666666666666
39557,30.0,0.6666666666666666
39558,6.0,0.375
39558,7.0,0.25
39558,9.0,0.125
39558,18.0,0.125
39558,25.0,0.125
39561,13.0,0.3333333333333333
39561,14.0,0.3333333333333333
39561,20.0,0.3333333333333333
39570,0.0,0.5
39570,12.0,0.5
39581,0.0,0.125
39581,10.0,0.125
39581,11.0,0.125
39581,13.0,0.25
39581,14.0,0.125
39581,16.0,0.125
39581,18.0,0.125
39619,13.0,0.2
39619,14.0,0.2
39619,22.0,0.4
39619,29.0,0.2
39646,11.0,0.5
39646,14.0,0.5
39657,3.0,0.14285714285714285
39657,4.0,0.14285714285714285
39657,9.0,0.14285714285714285
39657,14.0,0.2857142857142857
39657,15.0,0.14285714285714285
39657,30.0,0.14285714285714285
39663,0.0,0.125
39663,5.0,0.125
39663,6.0,0.125
39663,7.0,0.125
39663,11.0,0.125
39663,14.0,0.25
39663,15.0,0.125
39667,30.0,1.0
39685,0.0,0.3333333333333333
39685,5.0,0.3333333333333333
39685,14.0,0.3333333333333333
39693,0.0,1.0
39707,7.0,0.5
39707,30.0,0.5
39719,0.0,0.25
39719,4.0,0.25
39719,22.0,0.25
39719,30.0,0.25
39721,0.0,0.125
39721,12.0,0.125
39721,16.0,0.375
39721,19.0,0.125
39721,30.0,0.25
39729,30.0,1.0
39732,0.0,1.0
39747,30.0,1.0
39748,10.0,1.0
39758,0.0,1.0
39781,0.0,1.0
39794,13.0,0.5
39794,16.0,0.5
39803,7.0,0.1111111111111111
39803,8.0,0.1111111111111111
39803,11.0,0.2222222222222222
39803,12.0,0.1111111111111111
39803,13.0,0.1111111111111111
39803,14.0,0.2222222222222222
39803,16.0,0.1111111111111111
39804,9.0,0.5
39804,17.0,0.5
39812,0.0,0.2857142857142857
39812,3.0,0.14285714285714285
39812,4.0,0.14285714285714285
39812,11.0,0.14285714285714285
39812,30.0,0.2857142857142857
39831,10.0,1.0
39832,6.0,1.0
39844,4.0,0.3333333333333333
39844,7.0,0.6666666666666666
39877,0.0,0.13043478260869565
39877,5.0,0.043478260869565216
39877,6.0,0.043478260869565216
39877,7.0,0.08695652173913043
39877,8.0,0.08695652173913043
39877,9.0,0.08695652173913043
39877,12.0,0.08695652173913043
39877,14.0,0.043478260869565216
39877,18.0,0.043478260869565216
39877,20.0,0.043478260869565216
39877,21.0,0.043478260869565216
39877,22.0,0.08695652173913043
39877,29.0,0.043478260869565216
39877,30.0,0.13043478260869565
39889,5.0,0.5
39889,7.0,0.5
39890,13.0,0.5
39890,15.0,0.5
39891,6.0,0.5
39891,15.0,0.5
39911,0.0,0.25
39911,17.0,0.25
39911,30.0,0.5
39921,12.0,1.0
39922,0.0,0.5
39922,21.0,0.5
39927,15.0,1.0
39928,0.0,0.02631578947368421
39928,3.0,0.02631578947368421
39928,4.0,0.02631578947368421
39928,5.0,0.02631578947368421
39928,6.0,0.07894736842105263
39928,7.0,0.13157894736842105
39928,8.0,0.05263157894736842
39928,9.0,0.02631578947368421
39928,10.0,0.02631578947368421
39928,11.0,0.02631578947368421
39928,12.0,0.02631578947368421
39928,13.0,0.02631578947368421
39928,14.0,0.10526315789473684
39928,15.0,0.02631578947368421
39928,18.0,0.02631578947368421
39928,20.0,0.05263157894736842
39928,21.0,0.05263157894736842
39928,25.0,0.02631578947368421
39928,26.0,0.02631578947368421
39928,28.0,0.02631578947368421
39928,29.0,0.02631578947368421
39928,30.0,0.13157894736842105
39947,14.0,0.5
39947,30.0,0.5
39963,0.0,1.0
39966,6.0,0.5
39966,25.0,0.5
39968,0.0,0.058823529411764705
39968,1.0,0.058823529411764705
39968,3.0,0.058823529411764705
39968,7.0,0.058823529411764705
39968,8.0,0.058823529411764705
39968,10.0,0.058823529411764705
39968,13.0,0.058823529411764705
39968,14.0,0.058823529411764705
39968,19.0,0.058823529411764705
39968,20.0,0.058823529411764705
39968,22.0,0.11764705882352941
39968,23.0,0.058823529411764705
39968,26.0,0.058823529411764705
39968,28.0,0.058823529411764705
39968,30.0,0.11764705882352941
39978,0.0,1.0
39982,0.0,1.0
39984,2.0,0.2
39984,3.0,0.2
39984,6.0,0.4
39984,25.0,0.2
39987,0.0,1.0
39988,1.0,0.5
39988,19.0,0.5
39993,1.0,0.125
39993,6.0,0.125
39993,13.0,0.125
39993,14.0,0.125
39993,21.0,0.125
39993,22.0,0.125
39993,26.0,0.125
39993,27.0,0.125
40002,0.0,0.3333333333333333
40002,7.0,0.3333333333333333
40002,30.0,0.3333333333333333
40004,13.0,1.0
40009,6.0,0.2
40009,7.0,0.2
40009,9.0,0.2
40009,13.0,0.2
40009,21.0,0.2
40022,0.0,0.08333333333333333
40022,7.0,0.08333333333333333
40022,9.0,0.08333333333333333
40022,12.0,0.16666666666666666
40022,13.0,0.08333333333333333
40022,14.0,0.08333333333333333
40022,15.0,0.08333333333333333
40022,17.0,0.08333333333333333
40022,21.0,0.16666666666666666
40022,27.0,0.08333333333333333
40028,7.0,0.5
40028,9.0,0.5
40041,13.0,1.0
40052,4.0,0.3333333333333333
40052,10.0,0.3333333333333333
40052,29.0,0.3333333333333333
40055,7.0,1.0
40063,5.0,0.3333333333333333
40063,18.0,0.3333333333333333
40063,21.0,0.3333333333333333
40102,28.0,0.3333333333333333
40102,30.0,0.6666666666666666
40110,0.0,1.0
40120,12.0,1.0
40131,14.0,0.5
40131,30.0,0.5
40146,9.0,0.25
40146,10.0,0.25
40146,26.0,0.25
40146,30.0,0.25
40152,0.0,0.5
40152,30.0,0.5
40162,30.0,1.0
40174,0.0,0.14285714285714285
40174,3.0,0.14285714285714285
40174,7.0,0.14285714285714285
40174,15.0,0.14285714285714285
40174,21.0,0.14285714285714285
40174,30.0,0.2857142857142857
40198,4.0,0.07692307692307693
40198,5.0,0.07692307692307693
40198,6.0,0.15384615384615385
40198,7.0,0.07692307692307693
40198,8.0,0.07692307692307693
40198,10.0,0.07692307692307693
40198,14.0,0.07692307692307693
40198,16.0,0.07692307692307693
40198,22.0,0.15384615384615385
40198,27.0,0.15384615384615385
40199,0.0,0.11764705882352941
40199,5.0,0.058823529411764705
40199,7.0,0.058823529411764705
40199,8.0,0.11764705882352941
40199,10.0,0.11764705882352941
40199,11.0,0.058823529411764705
40199,14.0,0.058823529411764705
40199,15.0,0.058823529411764705
40199,24.0,0.058823529411764705
40199,29.0,0.058823529411764705
40199,30.0,0.23529411764705882
40203,4.0,0.1111111111111111
40203,5.0,0.3333333333333333
40203,7.0,0.1111111111111111
40203,16.0,0.1111111111111111
40203,22.0,0.1111111111111111
40203,30.0,0.2222222222222222
40210,15.0,1.0
40214,8.0,1.0
40215,30.0,1.0
40225,5.0,0.5
40225,7.0,0.5
40229,9.0,0.5
40229,12.0,0.5
40251,28.0,1.0
40256,23.0,1.0
40261,0.0,1.0
40268,0.0,0.3333333333333333
40268,14.0,0.3333333333333333
40268,30.0,0.3333333333333333
40286,30.0,1.0
40287,8.0,0.5
40287,12.0,0.5
40298,0.0,1.0
40310,0.0,0.16
40310,4.0,0.04
40310,5.0,0.04
40310,6.0,0.12
40310,8.0,0.08
40310,9.0,0.08
40310,14.0,0.04
40310,16.0,0.04
40310,17.0,0.08
40310,18.0,0.04
40310,21.0,0.04
40310,22.0,0.04
40310,26.0,0.04
40310,30.0,0.16
40322,5.0,1.0
40330,30.0,1.0
40332,0.0,0.058823529411764705
40332,7.0,0.23529411764705882
40332,8.0,0.058823529411764705
40332,9.0,0.058823529411764705
40332,12.0,0.058823529411764705
40332,14.0,0.058823529411764705
40332,17.0,0.058823529411764705
40332,21.0,0.11764705882352941
40332,27.0,0.058823529411764705
40332,29.0,0.058823529411764705
40332,30.0,0.17647058823529413
40334,0.0,0.16666666666666666
40334,9.0,0.5
40334,19.0,0.16666666666666666
40334,30.0,0.16666666666666666
40336,5.0,0.5
40336,7.0,0.5
40342,12.0,1.0
40348,6.0,0.5
40348,30.0,0.5
40351,0.0,0.5
40351,27.0,0.5
40363,0.0,1.0
40377,0.0,0.3333333333333333
40377,3.0,0.16666666666666666
40377,6.0,0.16666666666666666
40377,21.0,0.16666666666666666
40377,30.0,0.16666666666666666
40396,3.0,0.16666666666666666
40396,19.0,0.16666666666666666
40396,26.0,0.16666666666666666
40396,30.0,0.5
40403,0.0,0.5
40403,21.0,0.5
40411,9.0,0.5
40411,30.0,0.5
40422,7.0,1.0
40436,30.0,1.0
40448,3.0,0.3333333333333333
40448,4.0,0.3333333333333333
40448,6.0,0.3333333333333333
40478,30.0,1.0
40486,14.0,1.0
40516,0.0,0.16666666666666666
40516,6.0,0.16666666666666666
40516,9.0,0.16666666666666666
40516,10.0,0.16666666666666666
40516,28.0,0.16666666666666666
40516,30.0,0.16666666666666666
40524,6.0,0.3333333333333333
40524,18.0,0.3333333333333333
40524,21.0,0.3333333333333333
40529,17.0,1.0
40531,0.0,0.25
40531,8.0,0.25
40531,29.0,0.25
40531,30.0,0.25
40540,30.0,1.0
40541,7.0,0.5
40541,14.0,0.5
40545,0.0,0.1111111111111111
40545,6.0,0.1111111111111111
40545,10.0,0.1111111111111111
40545,11.0,0.1111111111111111
40545,13.0,0.1111111111111111
40545,15.0,0.1111111111111111
40545,20.0,0.1111111111111111
40545,29.0,0.1111111111111111
40545,30.0,0.1111111111111111
40555,0.0,1.0
40571,0.0,0.15384615384615385
40571,6.0,0.07692307692307693
40571,7.0,0.15384615384615385
40571,12.0,0.07692307692307693
40571,13.0,0.07692307692307693
40571,20.0,0.07692307692307693
40571,30.0,0.38461538461538464
40574,14.0,0.4
40574,21.0,0.2
40574,28.0,0.2
40574,30.0,0.2
40587,4.0,0.5
40587,8.0,0.5
40592,4.0,0.3333333333333333
40592,8.0,0.3333333333333333
40592,11.0,0.3333333333333333
40593,0.0,0.25
40593,5.0,0.25
40593,13.0,0.25
40593,30.0,0.25
40600,0.0,0.2
40600,1.0,0.2
40600,15.0,0.4
40600,20.0,0.2
40604,0.0,0.15384615384615385
40604,2.0,0.038461538461538464
40604,6.0,0.038461538461538464
40604,7.0,0.07692307692307693
40604,9.0,0.07692307692307693
40604,12.0,0.038461538461538464
40604,14.0,0.11538461538461539
40604,17.0,0.038461538461538464
40604,18.0,0.038461538461538464
40604,23.0,0.038461538461538464
40604,28.0,0.038461538461538464
40604,30.0,0.3076923076923077
40605,0.0,1.0
40614,28.0,1.0
40627,28.0,1.0
40648,7.0,0.5
40648,30.0,0.5
40674,6.0,1.0
40678,13.0,0.5
40678,30.0,0.5
40706,0.0,0.10714285714285714
40706,1.0,0.03571428571428571
40706,2.0,0.03571428571428571
40706,4.0,0.017857142857142856
40706,5.0,0.08928571428571429
40706,6.0,0.08928571428571429
40706,7.0,0.16071428571428573
40706,8.0,0.017857142857142856
40706,10.0,0.03571428571428571
40706,11.0,0.03571428571428571
40706,12.0,0.017857142857142856
40706,13.0,0.017857142857142856
40706,14.0,0.05357142857142857
40706,18.0,0.017857142857142856
40706,19.0,0.017857142857142856
40706,20.0,0.017857142857142856
40706,21.0,0.017857142857142856
40706,23.0,0.017857142857142856
40706,25.0,0.017857142857142856
40706,27.0,0.017857142857142856
40706,28.0,0.05357142857142857
40706,30.0,0.10714285714285714
40709,6.0,0.08333333333333333
40709,7.0,0.3333333333333333
40709,10.0,0.08333333333333333
40709,11.0,0.16666666666666666
40709,14.0,0.08333333333333333
40709,15.0,0.08333333333333333
40709,21.0,0.08333333333333333
40709,25.0,0.08333333333333333
40711,7.0,0.4
40711,8.0,0.2
40711,10.0,0.2
40711,14.0,0.2
40723,0.0,0.09523809523809523
40723,5.0,0.047619047619047616
40723,7.0,0.3333333333333333
40723,8.0,0.047619047619047616
40723,9.0,0.09523809523809523
40723,12.0,0.047619047619047616
40723,15.0,0.047619047619047616
40723,16.0,0.047619047619047616
40723,19.0,0.047619047619047616
40723,25.0,0.047619047619047616
40723,27.0,0.09523809523809523
40723,29.0,0.047619047619047616
40738,7.0,1.0
40742,0.0,0.25
40742,30.0,0.75
40753,6.0,1.0
40789,9.0,1.0
40791,2.0,0.14285714285714285
40791,3.0,0.2857142857142857
40791,4.0,0.2857142857142857
40791,5.0,0.2857142857142857
40836,25.0,1.0
40844,5.0,1.0
40852,3.0,0.047619047619047616
40852,4.0,0.047619047619047616
40852,5.0,0.047619047619047616
40852,6.0,0.09523809523809523
40852,7.0,0.42857142857142855
40852,9.0,0.09523809523809523
40852,11.0,0.047619047619047616
40852,17.0,0.047619047619047616
40852,28.0,0.047619047619047616
40852,30.0,0.09523809523809523
40858,5.0,1.0
40865,0.0,1.0
40868,1.0,1.0
40877,7.0,1.0
40878,2.0,0.5
40878,13.0,0.5
40897,0.0,0.5
40897,7.0,0.5
40898,6.0,1.0
40910,19.0,0.3333333333333333
40910,21.0,0.3333333333333333
40910,28.0,0.3333333333333333
40914,0.0,0.5
40914,10.0,0.5
40925,14.0,0.3333333333333333
40925,21.0,0.3333333333333333
40925,30.0,0.3333333333333333
40934,30.0,1.0
40954,7.0,0.3333333333333333
40954,9.0,0.3333333333333333
40954,21.0,0.3333333333333333
40974,8.0,1.0
40992,4.0,0.3333333333333333
40992,6.0,0.3333333333333333
40992,19.0,0.3333333333333333
41006,16.0,1.0
41053,6.0,0.5
41053,7.0,0.5
41055,0.0,0.5
41055,30.0,0.5
41063,2.0,0.5
41063,5.0,0.5
41065,0.0,0.1111111111111111
41065,7.0,0.1111111111111111
41065,10.0,0.2222222222222222
41065,11.0,0.1111111111111111
41065,14.0,0.1111111111111111
41065,16.0,0.1111111111111111
41065,30.0,0.2222222222222222
41067,30.0,1.0
41069,30.0,1.0
41123,12.0,1.0
41124,7.0,1.0
41125,1.0,1.0
41131,2.0,0.5
41131,7.0,0.5
41140,0.0,0.1
41140,10.0,0.1
41140,12.0,0.1
41140,16.0,0.4
41140,19.0,0.1
41140,30.0,0.2
41149,0.0,0.125
41149,6.0,0.125
41149,7.0,0.25
41149,18.0,0.125
41149,29.0,0.125
41149,30.0,0.25
41155,0.0,0.16666666666666666
41155,6.0,0.16666666666666666
41155,10.0,0.16666666666666666
41155,23.0,0.16666666666666666
41155,29.0,0.16666666666666666
41155,30.0,0.16666666666666666
41164,0.0,0.2
41164,14.0,0.2
41164,21.0,0.2
41164,28.0,0.2
41164,30.0,0.2
41165,0.0,0.3333333333333333
41165,6.0,0.6666666666666666
41177,7.0,0.3333333333333333
41177,15.0,0.3333333333333333
41177,27.0,0.3333333333333333
41179,4.0,0.5
41179,30.0,0.5
41198,0.0,0.4
41198,1.0,0.2
41198,28.0,0.2
41198,30.0,0.2
41210,0.0,0.3333333333333333
41210,10.0,0.3333333333333333
41210,12.0,0.3333333333333333
41220,0.0,0.13333333333333333
41220,2.0,0.06666666666666667
41220,6.0,0.06666666666666667
41220,7.0,0.06666666666666667
41220,8.0,0.13333333333333333
41220,10.0,0.13333333333333333
41220,21.0,0.06666666666666667
41220,25.0,0.06666666666666667
41220,30.0,0.26666666666666666
41229,14.0,1.0
41236,6.0,1.0
41238,14.0,0.4
41238,15.0,0.2
41238,27.0,0.2
41238,29.0,0.2
41259,0.0,0.25
41259,10.0,0.25
41259,28.0,0.25
41259,30.0,0.25
41273,9.0,0.3333333333333333
41273,11.0,0.16666666666666666
41273,13.0,0.16666666666666666
41273,15.0,0.3333333333333333
41276,9.0,0.5
41276,30.0,0.5
41277,7.0,1.0
41284,7.0,0.5
41284,20.0,0.5
41290,0.0,0.16666666666666666
41290,4.0,0.16666666666666666
41290,5.0,0.16666666666666666
41290,6.0,0.16666666666666666
41290,12.0,0.16666666666666666
41290,14.0,0.16666666666666666
41298,7.0,0.3333333333333333
41298,8.0,0.3333333333333333
41298,17.0,0.3333333333333333
41302,0.0,0.25
41302,8.0,0.25
41302,12.0,0.25
41302,26.0,0.25
41319,0.0,0.16666666666666666
41319,3.0,0.16666666666666666
41319,6.0,0.16666666666666666
41319,7.0,0.16666666666666666
41319,8.0,0.16666666666666666
41319,14.0,0.16666666666666666
41325,0.0,0.5
41325,25.0,0.5
41329,2.0,0.5
41329,30.0,0.5
41332,4.0,0.5
41332,30.0,0.5
41338,7.0,1.0
41349,30.0,1.0
41351,7.0,0.5
41351,8.0,0.5
41352,30.0,1.0
41360,7.0,1.0
41376,14.0,1.0
41377,8.0,1.0
41385,2.0,0.1111111111111111
41385,4.0,0.2222222222222222
41385,5.0,0.1111111111111111
41385,12.0,0.1111111111111111
41385,13.0,0.1111111111111111
41385,19.0,0.1111111111111111
41385,26.0,0.1111111111111111
41385,29.0,0.1111111111111111
41387,4.0,0.3333333333333333
41387,7.0,0.3333333333333333
41387,8.0,0.3333333333333333
41400,6.0,0.14285714285714285
41400,7.0,0.14285714285714285
41400,8.0,0.14285714285714285
41400,12.0,0.14285714285714285
41400,14.0,0.14285714285714285
41400,30.0,0.2857142857142857
41406,5.0,0.14285714285714285
41406,6.0,0.2857142857142857
41406,7.0,0.14285714285714285
41406,8.0,0.2857142857142857
41406,13.0,0.14285714285714285
41414,4.0,1.0
41437,4.0,0.5
41437,7.0,0.5
41458,30.0,1.0
41463,5.0,0.3333333333333333
41463,7.0,0.3333333333333333
41463,21.0,0.3333333333333333
41480,9.0,1.0
41481,12.0,1.0
41483,3.0,0.3333333333333333
41483,8.0,0.3333333333333333
41483,11.0,0.3333333333333333
41485,21.0,1.0
41486,13.0,1.0
41488,0.0,1.0
41500,10.0,0.3333333333333333
41500,22.0,0.3333333333333333
41500,30.0,0.3333333333333333
41521,0.0,0.5
41521,10.0,0.25
41521,29.0,0.25
41540,10.0,0.5
41540,30.0,0.5
41544,3.0,0.16666666666666666
41544,18.0,0.16666666666666666
41544,21.0,0.16666666666666666
41544,22.0,0.16666666666666666
41544,30.0,0.3333333333333333
41556,29.0,1.0
41561,30.0,1.0
41570,7.0,0.4
41570,11.0,0.2
41570,13.0,0.4
41588,4.0,0.3333333333333333
41588,8.0,0.3333333333333333
41588,30.0,0.3333333333333333
41591,9.0,0.3333333333333333
41591,20.0,0.3333333333333333
41591,21.0,0.3333333333333333
41593,0.0,0.16666666666666666
41593,14.0,0.16666666666666666
41593,16.0,0.16666666666666666
41593,30.0,0.5
41596,4.0,0.5
41596,7.0,0.5
41602,26.0,0.5
41602,30.0,0.5
41618,0.0,0.14285714285714285
41618,3.0,0.14285714285714285
41618,7.0,0.14285714285714285
41618,8.0,0.14285714285714285
41618,9.0,0.14285714285714285
41618,13.0,0.14285714285714285
41618,14.0,0.14285714285714285
41620,9.0,1.0
41621,10.0,0.5
41621,11.0,0.5
41625,12.0,1.0
41642,16.0,1.0
41651,7.0,0.4
41651,10.0,0.1
41651,12.0,0.1
41651,14.0,0.1
41651,18.0,0.1
41651,21.0,0.1
41651,30.0,0.1
41653,12.0,1.0
41658,0.0,0.09090909090909091
41658,2.0,0.09090909090909091
41658,3.0,0.09090909090909091
41658,4.0,0.09090909090909091
41658,5.0,0.09090909090909091
41658,7.0,0.09090909090909091
41658,8.0,0.09090909090909091
41658,11.0,0.09090909090909091
41658,12.0,0.09090909090909091
41658,15.0,0.09090909090909091
41658,30.0,0.09090909090909091
41665,4.0,0.16666666666666666
41665,9.0,0.16666666666666666
41665,16.0,0.16666666666666666
41665,22.0,0.16666666666666666
41665,30.0,0.3333333333333333
41674,7.0,0.5
41674,20.0,0.5
41677,30.0,1.0
41690,0.0,0.5
41690,25.0,0.5
41699,3.0,1.0
41714,11.0,1.0
41716,8.0,1.0
41727,10.0,0.3333333333333333
41727,23.0,0.3333333333333333
41727,30.0,0.3333333333333333
41750,0.0,1.0
41751,30.0,1.0
41771,0.0,0.3333333333333333
41771,3.0,0.3333333333333333
41771,15.0,0.3333333333333333
41777,1.0,1.0
41779,7.0,1.0
41780,0.0,1.0
41782,19.0,1.0
41787,2.0,0.045454545454545456
41787,3.0,0.045454545454545456
41787,5.0,0.045454545454545456
41787,6.0,0.045454545454545456
41787,7.0,0.18181818181818182
41787,8.0,0.045454545454545456
41787,9.0,0.045454545454545456
41787,12.0,0.045454545454545456
41787,13.0,0.18181818181818182
41787,14.0,0.045454545454545456
41787,17.0,0.09090909090909091
41787,28.0,0.045454545454545456
41787,30.0,0.13636363636363635
41805,22.0,0.5
41805,24.0,0.5
41806,0.0,0.07142857142857142
41806,2.0,0.07142857142857142
41806,3.0,0.14285714285714285
41806,4.0,0.07142857142857142
41806,6.0,0.07142857142857142
41806,11.0,0.07142857142857142
41806,14.0,0.07142857142857142
41806,16.0,0.07142857142857142
41806,20.0,0.07142857142857142
41806,30.0,0.2857142857142857
41811,9.0,1.0
41831,9.0,1.0
41834,7.0,0.5
41834,12.0,0.5
41836,0.0,0.3333333333333333
41836,13.0,0.3333333333333333
41836,18.0,0.3333333333333333
41842,10.0,0.125
41842,12.0,0.125
41842,16.0,0.5
41842,30.0,0.25
41844,0.0,0.2222222222222222
41844,4.0,0.1111111111111111
41844,6.0,0.1111111111111111
41844,7.0,0.1111111111111111
41844,14.0,0.1111111111111111
41844,15.0,0.1111111111111111
41844,30.0,0.2222222222222222
41860,0.0,0.3333333333333333
41860,5.0,0.3333333333333333
41860,12.0,0.3333333333333333
41874,7.0,0.5
41874,16.0,0.5
41889,6.0,1.0
41896,7.0,0.2
41896,9.0,0.2
41896,10.0,0.2
41896,11.0,0.2
41896,13.0,0.2
41909,30.0,1.0
41926,6.0,1.0
41950,0.0,0.0851063829787234
41950,2.0,0.0425531914893617
41950,3.0,0.02127659574468085
41950,4.0,0.02127659574468085
41950,5.0,0.0425531914893617
41950,7.0,0.0851063829787234
41950,9.0,0.06382978723404255
41950,11.0,0.0425531914893617
41950,12.0,0.06382978723404255
