product_id,product_reorder_rate,avg_pos_incart,p_reduced_feat_1,p_reduced_feat_2,p_reduced_feat_3,department_id
37658,0.0,28.0,0.0,0.0,0.0,67
37687,0.26666666666666666,7.533333333333333,0.0,0.0,0.0,123
37710,0.8636363636363636,3.5454545454545454,0.0,0.0,0.0,125
37717,0.0,3.0,1.0,0.0,0.0,63
37718,0.5714285714285714,5.714285714285714,0.0,0.0,0.0,120
37725,0.0,22.0,0.0,0.0,0.0,4
37733,0.0,9.0,0.0,0.0,0.0,79
37739,0.0,9.0,0.0,1.0,0.0,107
37751,0.0,4.0,0.0,0.0,0.0,54
37754,0.4,6.8,1.0,0.0,0.0,120
37766,0.5,11.875,0.0,0.0,0.0,123
37792,0.5,9.0,0.0,0.0,0.0,107
37803,0.0,10.0,0.0,0.0,0.0,83
37825,0.0,7.5,0.0,0.0,0.0,131
37841,0.0,14.0,0.0,0.0,0.0,3
37859,0.0,14.0,0.0,0.0,0.0,61
37892,0.0,9.0,0.0,0.0,0.0,83
37912,0.0,22.0,0.0,0.0,0.0,17
37923,0.0,1.0,1.0,0.0,0.0,134
37940,0.0,3.0,1.0,0.0,0.0,120
37947,0.75,4.75,0.0,0.0,0.0,120
37993,0.0,11.0,0.0,0.0,0.0,87
37997,0.0,11.0,0.0,0.0,0.0,3
37999,0.8333333333333334,4.666666666666667,0.0,0.0,0.0,31
38000,0.0,3.0,0.0,0.0,0.0,99
38001,0.0,17.0,0.0,0.0,0.0,23
38012,0.0,16.0,0.0,0.0,0.0,69
38020,0.0,1.0,0.0,0.0,0.0,19
38049,0.0,6.0,0.0,0.0,0.0,107
38053,0.0,13.0,0.0,0.0,0.0,61
38067,0.0,5.666666666666667,0.0,0.0,0.0,17
38093,0.0,12.0,0.0,0.0,0.0,5
38108,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,43
38113,0.0,15.0,0.0,0.0,0.0,131
38154,0.5,8.5,0.0,0.0,0.0,108
38159,0.5714285714285714,5.714285714285714,0.0,0.0,0.0,24
38164,0.6,4.3,0.0,0.0,0.0,45
38175,0.0,11.0,0.0,0.0,0.0,38
38185,0.6666666666666666,9.666666666666666,0.0,0.0,0.0,107
38190,0.0,11.0,0.0,0.0,0.0,49
38200,0.5,7.25,0.0,0.0,0.0,31
38205,0.3333333333333333,4.0,0.0,0.0,0.0,4
38207,0.0,6.0,0.0,0.0,0.0,83
38223,0.0,16.0,0.0,0.0,0.0,92
38230,0.0,5.0,0.0,0.0,0.0,81
38231,0.0,12.0,0.0,0.0,0.0,17
38233,0.0,11.0,0.0,0.0,0.0,61
38241,0.0,2.0,0.0,0.0,0.0,120
38249,0.5,11.0,0.0,0.0,0.0,14
38256,0.0,14.0,0.0,0.0,0.0,3
38266,0.0,5.0,0.0,1.0,0.0,16
38271,0.0,10.0,0.0,0.0,0.0,69
38273,0.4,3.4,0.0,0.0,0.0,9
38274,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0,37
38277,0.3333333333333333,14.0,0.0,0.0,0.0,91
38287,0.5,19.0,0.0,0.0,0.0,17
38288,0.3333333333333333,3.3333333333333335,1.0,0.0,0.0,9
38289,0.5,5.5,0.0,0.0,0.0,98
38293,0.14285714285714285,4.857142857142857,0.0,0.0,0.0,35
38295,0.0,2.0,0.0,0.0,0.0,51
38300,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,60
38311,0.3333333333333333,4.333333333333333,1.0,0.0,0.0,31
38312,0.0,6.5,0.0,0.0,0.0,120
38313,0.4,5.4,0.0,0.0,0.0,50
38318,0.0,11.0,0.0,0.0,0.0,130
38340,0.0,2.0,0.0,0.0,0.0,111
38342,0.0,3.0,0.0,0.0,0.0,66
38374,0.0,13.0,0.0,0.0,0.0,37
38376,0.5,12.0,0.0,0.0,0.0,94
38383,0.5384615384615384,5.230769230769231,0.0,0.0,0.0,83
38390,0.0,17.0,0.0,0.0,0.0,21
38400,0.5555555555555556,7.444444444444445,0.0,0.0,0.0,83
38419,0.0,13.0,0.0,0.0,0.0,83
38432,0.0,27.0,0.0,0.0,0.0,89
38444,0.0,2.75,0.0,0.0,0.0,62
38450,0.0,8.0,0.0,0.0,0.0,47
38453,0.75,4.75,0.0,0.0,0.0,84
38456,0.2,10.4,0.0,0.0,0.0,24
38461,0.9,7.1,0.0,0.0,0.0,38
38481,0.0,10.0,0.0,0.0,0.0,69
38510,0.0,10.0,0.0,0.0,0.0,100
38511,0.0,4.0,0.0,0.0,0.0,54
38544,0.75,8.625,0.0,0.0,0.0,120
38547,0.0,9.5,0.0,0.0,0.0,46
38548,0.0,7.0,0.0,0.0,0.0,24
38562,0.0,8.0,0.0,0.0,0.0,123
38563,0.0,5.0,0.0,0.0,0.0,37
38567,0.0,11.0,0.0,0.0,0.0,69
38596,0.0,1.6666666666666667,0.0,0.0,0.0,108
38601,0.0,28.0,0.0,0.0,0.0,94
38618,0.9090909090909091,4.909090909090909,1.0,0.0,0.0,69
38622,0.0,11.5,0.0,0.0,0.0,78
38650,0.3333333333333333,4.0,1.0,0.0,0.0,63
38656,0.5,3.8333333333333335,0.0,0.0,0.0,3
38659,0.0,1.0,0.0,0.0,0.0,17
38689,0.7777777777777778,2.7777777777777777,0.0,0.0,0.0,84
38690,0.5,11.5,0.0,0.0,0.0,78
38693,0.3333333333333333,8.333333333333334,0.0,0.0,0.0,24
38730,0.0,5.0,0.0,0.0,0.0,3
38739,0.5454545454545454,8.727272727272727,0.0,0.0,0.0,83
38741,0.0,8.0,0.0,0.0,0.0,37
38751,0.0,7.5,0.0,0.0,0.0,100
38758,0.0,13.0,0.0,0.0,0.0,4
38760,0.75,2.75,0.0,0.0,0.0,62
38764,0.0,1.0,0.0,0.0,0.0,25
38768,0.6666666666666666,4.833333333333333,0.0,0.0,0.0,32
38772,0.0,9.0,0.0,0.0,0.0,21
38775,0.6666666666666666,3.0,0.0,0.0,0.0,93
38777,0.0,10.166666666666666,0.0,0.0,0.0,123
38779,0.0,16.0,0.0,0.0,0.0,120
38797,0.6666666666666666,16.333333333333332,1.0,0.0,0.0,69
38827,0.0,10.0,1.0,0.0,0.0,128
38844,0.5,18.5,0.0,0.0,0.0,3
38845,0.0,11.0,0.0,0.0,0.0,34
38874,0.0,4.0,0.0,0.0,0.0,31
38875,0.0,6.0,0.0,0.0,0.0,130
38888,0.0,8.0,0.0,0.0,0.0,69
38890,0.5,4.0,0.0,0.0,0.0,98
38892,0.0,3.0,0.0,0.0,0.0,17
38906,0.0,5.0,0.0,0.0,0.0,37
38920,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,22
38928,0.7333333333333333,4.666666666666667,0.0,0.0,0.0,120
38929,0.0,5.0,0.0,0.0,0.0,78
38944,0.5,13.0,0.0,0.0,0.0,42
38970,0.0,7.333333333333333,1.0,0.0,0.0,17
38984,0.0,19.0,1.0,0.0,0.0,92
38988,0.5,20.0,0.0,0.0,0.0,93
38996,0.0,11.0,0.0,0.0,0.0,83
39001,0.0,8.0,0.0,0.0,0.0,24
39013,0.0,2.0,0.0,0.0,0.0,106
39024,0.0,5.0,0.0,0.0,0.0,116
39037,0.0,5.0,0.0,0.0,0.0,123
39040,0.0,6.666666666666667,0.0,0.0,0.0,123
39054,0.0,5.0,1.0,0.0,0.0,17
39055,0.5714285714285714,7.571428571428571,0.0,0.0,0.0,67
39063,0.0,8.0,1.0,0.0,0.0,58
39066,0.3333333333333333,20.0,0.0,0.0,0.0,107
39076,0.0,9.0,0.0,0.0,0.0,51
39094,0.0,8.0,0.0,0.0,0.0,107
39097,0.3333333333333333,6.0,1.0,0.0,0.0,112
39107,0.0,38.0,0.0,0.0,0.0,93
39108,0.3333333333333333,8.0,0.0,0.0,0.0,31
39110,0.0,4.0,0.0,0.0,0.0,104
39113,0.0,1.0,0.0,0.0,0.0,123
39117,0.0,19.0,0.0,0.0,0.0,74
39121,0.7777777777777778,2.2222222222222223,0.0,0.0,0.0,38
39124,0.0,5.0,0.0,0.0,0.0,94
39130,0.0,7.0,0.0,0.0,0.0,9
39132,0.0,2.0,0.0,0.0,0.0,111
39134,0.0,10.0,0.0,0.0,0.0,51
39142,0.0,7.0,0.0,0.0,0.0,130
39160,0.5,7.75,0.0,0.0,0.0,120
39162,0.0,5.0,1.0,0.0,0.0,25
39166,0.0,37.0,0.0,0.0,0.0,121
39170,0.9444444444444444,2.5,0.0,0.0,0.0,61
39180,0.0,7.0,0.0,0.0,0.0,84
39184,0.0,1.0,0.0,0.0,0.0,27
39185,0.9090909090909091,3.0,1.0,0.0,0.0,61
39188,0.0,6.0,1.0,0.0,0.0,8
39190,0.7692307692307693,2.923076923076923,0.0,0.0,0.0,91
39215,0.0,1.0,0.0,0.0,0.0,41
39216,0.8333333333333334,7.5,1.0,0.0,0.0,121
39220,0.0,21.0,0.0,0.0,0.0,127
39225,0.0,10.0,0.0,0.0,0.0,42
39228,0.0,16.0,0.0,0.0,0.0,79
39238,0.25,6.75,0.0,0.0,0.0,94
39247,0.0,6.0,0.0,0.0,0.0,24
39252,0.0,12.0,0.0,0.0,0.0,41
39267,0.0,10.0,0.0,0.0,0.0,66
39270,0.0,29.0,0.0,0.0,0.0,45
39275,0.6206896551724138,6.758620689655173,0.0,0.0,0.0,123
39276,0.75,5.625,0.0,0.0,0.0,24
39290,0.5,19.0,0.0,0.0,0.0,38
39299,0.0,8.0,0.0,0.0,0.0,3
39314,0.0,1.0,0.0,0.0,0.0,91
39321,0.0,3.0,0.0,0.0,0.0,90
39322,0.0,1.0,0.0,0.0,0.0,3
39349,0.0,8.0,0.0,0.0,0.0,96
39352,0.0,10.0,0.0,0.0,0.0,69
39357,0.0,4.0,0.0,1.0,0.0,29
39361,0.6666666666666666,4.333333333333333,0.0,0.0,0.0,76
39368,0.5,8.5,0.0,0.0,0.0,37
39399,0.0,1.0,0.0,0.0,0.0,13
39408,0.5833333333333334,4.583333333333333,0.0,0.0,0.0,24
39409,0.5555555555555556,7.111111111111111,1.0,0.0,0.0,77
39414,0.0,27.0,0.0,0.0,0.0,100
39428,0.0,5.0,0.0,0.0,0.0,24
39430,0.0,25.0,0.0,0.0,0.0,30
39452,0.0,15.0,0.0,0.0,0.0,63
39468,0.0,9.5,1.0,0.0,0.0,92
39475,0.4,8.4,0.0,0.0,0.0,120
39479,0.0,2.0,0.0,0.0,0.0,104
39491,0.7777777777777778,3.5555555555555554,0.0,0.0,0.0,107
39527,0.75,3.125,0.0,0.0,0.0,84
39529,0.0,16.0,0.0,0.0,0.0,65
39539,0.5,10.0,0.0,0.0,0.0,45
39545,0.5,8.25,0.0,0.0,0.0,105
39557,0.8333333333333334,5.5,0.0,0.0,0.0,88
39558,0.875,4.875,0.0,0.0,0.0,83
39561,0.0,12.0,0.0,0.0,0.0,78
39570,0.5,18.5,0.0,0.0,0.0,131
39581,0.75,7.5,0.0,0.0,0.0,53
39619,0.2,12.2,0.0,0.0,0.0,9
39646,0.5,10.5,0.0,0.0,0.0,123
39657,0.7142857142857143,3.4285714285714284,0.0,0.0,0.0,45
39663,0.75,7.75,0.0,0.0,0.0,25
39667,0.0,10.0,0.0,1.0,0.0,89
39685,0.6666666666666666,1.0,0.0,0.0,0.0,124
39693,0.0,5.0,0.0,0.0,0.0,16
39707,0.5,11.25,0.0,0.0,0.0,93
39719,0.5,6.5,0.0,0.0,0.0,12
39721,0.875,13.5,0.0,0.0,0.0,31
39729,0.0,1.0,0.0,0.0,0.0,98
39732,0.0,7.0,0.0,0.0,0.0,110
39747,0.0,13.0,0.0,0.0,0.0,93
39748,0.5,6.0,0.0,0.0,0.0,92
39758,0.0,14.0,0.0,0.0,0.0,3
39781,0.0,8.0,0.0,0.0,0.0,78
39794,0.0,6.0,0.0,0.0,0.0,24
39803,0.8888888888888888,8.88888888888889,0.0,0.0,0.0,17
39804,0.5,4.5,0.0,0.0,0.0,89
39812,0.14285714285714285,12.857142857142858,0.0,0.0,0.0,16
39831,0.0,5.0,0.0,0.0,0.0,131
39832,0.0,11.0,0.0,0.0,0.0,121
39844,0.3333333333333333,6.666666666666667,0.0,0.0,0.0,83
39877,0.34782608695652173,7.217391304347826,0.0,0.0,0.0,24
39889,0.0,6.5,0.0,0.0,0.0,72
39890,0.5,7.0,0.0,0.0,0.0,69
39891,0.0,10.0,0.0,0.0,0.0,116
39911,0.5,17.25,0.0,0.0,0.0,42
39921,0.0,11.0,0.0,0.0,0.0,77
39922,0.0,5.0,0.0,0.0,0.0,123
39927,0.0,15.0,0.0,0.0,0.0,59
39928,0.6578947368421053,6.2894736842105265,0.0,0.0,0.0,24
39947,0.0,20.5,0.0,0.0,0.0,115
39963,0.0,5.0,0.0,0.0,0.0,64
39966,0.5,6.0,0.0,0.0,0.0,4
39968,0.9411764705882353,3.9411764705882355,0.0,0.0,0.0,1
39978,0.0,12.0,0.0,0.0,0.0,47
39982,0.0,7.0,1.0,0.0,0.0,42
39984,0.4,6.6,0.0,0.0,0.0,16
39987,0.0,9.0,0.0,0.0,0.0,22
39988,0.0,4.5,0.0,0.0,0.0,15
39993,0.375,12.625,0.0,0.0,0.0,83
40002,0.3333333333333333,10.333333333333334,0.0,0.0,0.0,37
40004,0.0,19.0,0.0,0.0,0.0,107
40009,0.8,10.6,0.0,0.0,0.0,24
40022,0.9166666666666666,1.25,0.0,0.0,0.0,64
40028,0.0,9.5,0.0,0.0,0.0,93
40041,0.0,11.0,0.0,0.0,0.0,25
40052,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,1
40055,0.0,17.0,0.0,0.0,0.0,17
40063,0.3333333333333333,10.0,0.0,0.0,0.0,61
40102,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,40
40110,0.0,31.0,1.0,0.0,0.0,6
40120,0.0,1.0,0.0,0.0,0.0,112
40131,0.5,5.0,0.0,0.0,0.0,75
40146,0.75,3.0,0.0,0.0,0.0,91
40152,0.5,9.5,0.0,0.0,0.0,45
40162,0.0,15.0,0.0,0.0,0.0,81
40174,0.7142857142857143,1.5714285714285714,0.0,0.0,0.0,84
40198,0.5384615384615384,6.769230769230769,0.0,0.0,0.0,120
40199,0.7647058823529411,3.8823529411764706,0.0,0.0,0.0,61
40203,0.5555555555555556,7.222222222222222,0.0,0.0,0.0,37
40210,0.0,7.0,0.0,0.0,0.0,63
40214,0.0,15.0,0.0,0.0,0.0,48
40215,0.0,10.0,0.0,0.0,0.0,37
40225,0.5,12.0,0.0,0.0,0.0,37
40229,0.0,7.5,0.0,0.0,0.0,131
40251,0.0,35.0,0.0,0.0,0.0,95
40256,0.0,3.0,0.0,0.0,0.0,104
40261,0.0,17.0,0.0,0.0,0.0,88
40268,0.3333333333333333,4.0,0.0,0.0,0.0,78
40286,0.0,14.0,0.0,0.0,0.0,72
40287,0.5,8.0,0.0,0.0,0.0,107
40298,0.0,11.0,0.0,0.0,0.0,112
40310,0.68,8.88,0.0,0.0,0.0,96
40322,0.0,30.0,1.0,0.0,0.0,11
40330,0.0,12.0,0.0,0.0,0.0,129
40332,0.6470588235294118,6.9411764705882355,0.0,0.0,0.0,86
40334,0.5,8.0,0.0,0.0,0.0,128
40336,0.5,4.5,0.0,0.0,0.0,23
40342,0.0,2.0,0.0,0.0,0.0,76
40348,0.0,13.0,0.0,0.0,0.0,128
40351,0.5,1.0,0.0,0.0,0.0,112
40363,0.0,4.0,0.0,0.0,0.0,98
40377,0.0,9.166666666666666,0.0,0.0,0.0,19
40396,0.16666666666666666,7.833333333333333,0.0,0.0,0.0,67
40403,0.5,2.5,0.0,0.0,0.0,41
40411,0.0,5.5,1.0,0.0,0.0,94
40422,0.0,5.0,0.0,0.0,0.0,9
40436,0.0,8.0,0.0,0.0,0.0,21
40448,0.6666666666666666,6.0,0.0,0.0,0.0,29
40478,0.0,20.0,0.0,0.0,0.0,5
40486,0.0,8.0,0.0,0.0,0.0,49
40516,0.16666666666666666,9.0,0.0,0.0,0.0,123
40524,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,118
40529,0.0,6.0,0.0,0.0,0.0,2
40531,0.75,4.0,1.0,0.0,0.0,12
40540,0.0,1.0,0.0,0.0,0.0,72
40541,0.5,6.5,0.0,0.0,0.0,31
40545,0.3333333333333333,5.111111111111111,0.0,0.0,0.0,116
40555,0.0,20.0,0.0,0.0,0.0,79
40571,0.5384615384615384,9.461538461538462,0.0,0.0,0.0,120
40574,0.8,6.4,0.0,0.0,0.0,121
40587,0.5,6.5,0.0,0.0,0.0,38
40592,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,54
40593,0.5,6.5,0.0,0.0,0.0,108
40600,0.8,2.4,0.0,0.0,0.0,79
40604,0.38461538461538464,9.192307692307692,0.0,0.0,0.0,21
40605,0.0,8.0,0.0,0.0,0.0,76
40614,0.0,29.0,0.0,0.0,0.0,94
40627,0.0,56.0,0.0,0.0,0.0,88
40648,0.5,1.0,0.0,0.0,0.0,77
40674,0.0,28.0,0.0,0.0,0.0,116
40678,0.5,7.0,0.0,0.0,0.0,64
40706,0.48214285714285715,9.375,0.0,0.0,0.0,123
40709,0.5,10.916666666666666,1.0,0.0,0.0,107
40711,0.6,14.0,0.0,0.0,0.0,37
40723,0.7142857142857143,6.857142857142857,0.0,0.0,0.0,24
40738,0.0,11.0,1.0,0.0,0.0,77
40742,0.75,2.25,0.0,0.0,0.0,26
40753,0.0,1.0,0.0,0.0,0.0,69
40789,0.0,10.0,0.0,0.0,0.0,91
40791,0.8571428571428571,4.857142857142857,0.0,0.0,0.0,3
40836,0.0,1.0,0.0,0.0,0.0,83
40844,0.5,3.0,0.0,0.0,0.0,62
40852,0.9047619047619048,5.857142857142857,0.0,0.0,0.0,91
40858,0.0,5.0,0.0,0.0,0.0,123
40865,0.0,2.0,0.0,0.0,0.0,105
40868,0.5,5.0,0.0,0.0,0.0,77
40877,0.0,9.0,0.0,0.0,0.0,54
40878,0.5,4.5,0.0,0.0,0.0,4
40897,0.5,3.0,0.0,0.0,0.0,123
40898,0.0,6.0,0.0,0.0,0.0,37
40910,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,77
40914,0.5,6.0,0.0,0.0,0.0,97
40925,0.3333333333333333,5.0,0.0,0.0,0.0,74
40934,0.0,4.0,1.0,0.0,0.0,127
40954,0.3333333333333333,5.0,0.0,0.0,0.0,43
40974,0.0,6.0,0.0,0.0,0.0,104
40992,0.0,9.333333333333334,0.0,0.0,0.0,81
41006,0.0,19.0,0.0,0.0,0.0,104
41053,0.0,12.0,0.0,0.0,0.0,75
41055,0.0,8.0,0.0,0.0,0.0,19
41063,0.5,5.5,0.0,1.0,0.0,3
41065,0.6666666666666666,7.0,0.0,0.0,0.0,83
41067,0.0,5.0,1.0,0.0,0.0,77
41069,0.0,1.0,0.0,0.0,0.0,11
41123,0.5,13.0,0.0,0.0,0.0,67
41124,0.0,1.0,0.0,0.0,0.0,107
41125,0.0,1.0,0.0,0.0,0.0,19
41131,0.0,2.5,0.0,0.0,0.0,27
41140,0.9,3.8,0.0,0.0,0.0,108
41149,0.375,8.25,0.0,0.0,0.0,100
41155,0.6666666666666666,4.833333333333333,0.0,0.0,0.0,61
41164,0.8,4.8,0.0,0.0,0.0,52
41165,0.3333333333333333,7.333333333333333,0.0,0.0,0.0,107
41177,0.6666666666666666,10.666666666666666,0.0,0.0,0.0,50
41179,0.5,18.0,0.0,0.0,0.0,14
41198,0.4,5.2,0.0,0.0,0.0,88
41210,0.6666666666666666,12.333333333333334,0.0,0.0,0.0,11
41220,0.3333333333333333,10.666666666666666,0.0,0.0,0.0,83
41229,0.0,11.0,0.0,0.0,0.0,76
41236,0.0,3.0,0.0,0.0,0.0,104
41238,0.6,9.0,0.0,0.0,0.0,4
41259,0.25,15.25,1.0,0.0,0.0,83
41273,0.5,6.0,0.0,0.0,0.0,123
41276,0.0,5.5,0.0,0.0,0.0,64
41277,0.0,2.0,0.0,0.0,0.0,112
41284,0.5,1.5,0.0,0.0,0.0,100
41290,0.16666666666666666,5.666666666666667,0.0,0.0,0.0,31
41298,0.6666666666666666,9.666666666666666,0.0,0.0,0.0,78
41302,0.25,23.75,0.0,0.0,0.0,5
41319,0.16666666666666666,12.0,0.0,0.0,0.0,37
41325,0.5,8.5,0.0,0.0,0.0,117
41329,0.5,3.0,0.0,0.0,0.0,123
41332,0.5,15.0,0.0,0.0,0.0,57
41338,0.0,7.0,0.0,0.0,0.0,78
41349,0.0,5.0,0.0,0.0,0.0,120
41351,0.5,6.5,0.0,0.0,0.0,121
41352,0.0,4.0,0.0,0.0,0.0,17
41360,0.0,5.0,0.0,0.0,0.0,57
41376,0.0,4.0,0.0,0.0,0.0,7
41377,0.0,11.0,0.0,0.0,0.0,89
41385,0.4444444444444444,9.0,0.0,0.0,0.0,78
41387,0.0,5.333333333333333,0.0,0.0,0.0,111
41400,0.42857142857142855,5.428571428571429,0.0,0.0,0.0,3
41406,0.7142857142857143,14.571428571428571,0.0,0.0,0.0,77
41414,0.0,31.0,0.0,0.0,0.0,37
41437,0.0,19.5,0.0,0.0,0.0,69
41458,0.0,3.0,0.0,0.0,0.0,8
41463,0.0,9.666666666666666,0.0,0.0,0.0,59
41480,0.0,3.0,0.0,0.0,0.0,63
41481,0.0,9.0,0.0,0.0,0.0,66
41483,0.0,9.0,0.0,0.0,0.0,104
41485,0.0,4.0,0.0,0.0,0.0,21
41486,0.0,9.0,0.0,0.0,0.0,19
41488,0.0,22.0,1.0,0.0,0.0,84
41500,0.6666666666666666,4.666666666666667,0.0,0.0,0.0,69
41521,0.5,6.0,1.0,0.0,0.0,13
41540,0.5,11.0,0.0,0.0,0.0,83
41544,0.16666666666666666,9.5,0.0,0.0,0.0,81
41556,0.0,14.0,1.0,0.0,0.0,119
41561,0.0,7.0,0.0,1.0,0.0,83
41570,0.4,13.4,0.0,0.0,0.0,17
41588,0.3333333333333333,7.666666666666667,0.0,0.0,0.0,14
41591,0.3333333333333333,16.333333333333332,1.0,0.0,0.0,69
41593,0.16666666666666666,7.333333333333333,0.0,0.0,0.0,21
41596,0.0,12.0,0.0,0.0,0.0,116
41602,0.0,7.0,0.0,0.0,0.0,96
41618,0.7142857142857143,3.7142857142857144,1.0,0.0,0.0,79
41620,0.0,12.0,0.0,0.0,0.0,123
41621,0.5,6.5,0.0,0.0,0.0,94
41625,0.0,6.0,0.0,0.0,0.0,123
41642,0.0,2.0,0.0,0.0,0.0,88
41651,0.9,9.3,0.0,0.0,0.0,77
41653,0.0,15.0,0.0,0.0,0.0,52
41658,0.7272727272727273,5.454545454545454,1.0,0.0,0.0,43
41665,0.5,11.666666666666666,0.0,0.0,0.0,21
41674,0.5,4.0,0.0,0.0,0.0,108
41677,0.0,11.0,1.0,0.0,0.0,47
41690,0.0,12.5,0.0,0.0,0.0,83
41699,0.0,7.0,0.0,0.0,0.0,61
41714,0.0,5.0,0.0,0.0,0.0,26
41716,0.0,5.0,0.0,0.0,0.0,107
41727,0.6666666666666666,7.0,0.0,0.0,0.0,34
41750,0.0,11.0,0.0,0.0,0.0,12
41751,0.0,6.0,0.0,0.0,0.0,63
41771,0.0,8.666666666666666,0.0,0.0,0.0,123
41777,0.0,1.0,0.0,0.0,0.0,20
41779,0.0,5.0,0.0,0.0,0.0,85
41780,0.0,16.0,0.0,0.0,0.0,105
41782,0.0,7.0,0.0,0.0,0.0,55
41787,0.4090909090909091,8.227272727272727,0.0,0.0,0.0,24
41805,0.5,8.5,0.0,0.0,0.0,98
41806,0.7142857142857143,7.071428571428571,0.0,0.0,0.0,120
41811,0.0,18.0,0.0,0.0,0.0,19
41831,0.0,1.0,0.0,0.0,0.0,38
41834,0.0,12.5,0.0,0.0,0.0,30
41836,0.0,8.666666666666666,0.0,0.0,0.0,78
41842,0.75,8.0,1.0,0.0,0.0,52
41844,0.2222222222222222,13.88888888888889,0.0,0.0,0.0,121
41860,0.6666666666666666,2.6666666666666665,0.0,0.0,0.0,107
41874,0.5,9.5,0.0,0.0,0.0,83
41889,0.0,9.0,0.0,0.0,0.0,106
41896,0.8,3.8,0.0,0.0,0.0,94
41909,0.0,10.0,0.0,0.0,0.0,110
41926,0.0,6.0,0.0,0.0,0.0,100
41950,0.5531914893617021,7.48936170212766,0.0,0.0,0.0,83
41958,0.0,10.0,0.0,0.0,0.0,104
41959,0.0,9.0,1.0,0.0,0.0,21
41960,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,83
41966,0.5,15.5,0.0,0.0,0.0,123
41973,0.25,5.25,0.0,0.0,0.0,19
41984,0.0,3.0,0.0,0.0,0.0,36
41999,0.0,6.0,0.0,0.0,0.0,83
42014,0.3333333333333333,3.3333333333333335,0.0,1.0,0.0,88
42018,0.0,9.0,0.0,0.0,0.0,60
42028,0.3333333333333333,10.333333333333334,0.0,0.0,0.0,38
42052,0.0,12.0,0.0,0.0,0.0,109
42105,0.0,10.0,0.0,0.0,0.0,26
42110,0.0,4.0,0.0,0.0,0.0,4
42117,0.0,2.0,1.0,0.0,0.0,114
42123,0.6666666666666666,11.333333333333334,0.0,0.0,0.0,98
42125,0.0,7.0,0.0,0.0,0.0,63
42139,0.0,2.0,0.0,0.0,0.0,61
42183,0.0,2.0,0.0,0.0,0.0,94
42193,0.0,3.0,0.0,0.0,0.0,61
42205,0.0,28.0,0.0,0.0,0.0,129
42208,0.0,11.0,0.0,0.0,0.0,24
42244,0.75,4.833333333333333,0.0,0.0,0.0,120
42248,0.6666666666666666,5.666666666666667,0.0,0.0,0.0,91
42258,0.5,16.0,0.0,0.0,0.0,17
42265,0.3,7.7,0.0,0.0,0.0,123
42282,0.0,6.0,0.0,0.0,0.0,32
42284,0.0,12.0,1.0,0.0,0.0,93
42289,0.0,1.0,1.0,0.0,0.0,61
42290,0.0,13.0,0.0,0.0,0.0,2
42294,0.0,3.0,0.0,0.0,0.0,97
42296,0.0,1.0,0.0,0.0,0.0,105
42300,0.75,8.25,0.0,0.0,0.0,117
42317,0.0,10.0,0.0,0.0,0.0,63
42318,0.0,5.0,0.0,0.0,0.0,106
42327,0.75,3.5,0.0,0.0,0.0,75
42329,0.0,1.0,0.0,0.0,0.0,28
42342,0.4117647058823529,11.647058823529411,0.0,0.0,0.0,96
42347,0.3333333333333333,12.0,0.0,0.0,0.0,77
42352,0.5,10.0,0.0,0.0,0.0,38
42356,0.2222222222222222,12.666666666666666,1.0,0.0,0.0,88
42367,0.5,1.0,0.0,0.0,0.0,67
42372,0.6,6.2,0.0,0.0,0.0,120
42425,0.0,1.0,0.0,0.0,0.0,57
42428,0.0,15.0,1.0,0.0,0.0,89
42431,0.75,13.0,0.0,0.0,0.0,105
42441,0.0,17.0,0.0,0.0,0.0,75
42443,0.7142857142857143,5.571428571428571,0.0,0.0,0.0,84
42445,0.46153846153846156,8.692307692307692,0.0,0.0,0.0,120
42446,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,121
42447,0.5,2.0,0.0,0.0,0.0,98
42449,0.0,21.0,0.0,0.0,0.0,17
42450,0.5,9.2,0.0,0.0,0.0,38
42460,0.6666666666666666,9.666666666666666,0.0,0.0,0.0,93
42475,0.7142857142857143,3.5714285714285716,1.0,0.0,0.0,36
42477,0.0,16.0,0.0,0.0,0.0,10
42479,0.0,13.0,0.0,0.0,0.0,84
42489,0.8333333333333334,2.6666666666666665,0.0,0.0,0.0,3
42507,0.5,10.0,0.0,0.0,0.0,14
42535,0.0,5.0,1.0,0.0,0.0,45
42536,0.6666666666666666,8.444444444444445,0.0,0.0,0.0,57
42551,0.5,12.5,0.0,0.0,0.0,38
42556,0.0,12.0,0.0,0.0,0.0,85
42557,0.2,4.8,0.0,0.0,0.0,88
42562,0.3333333333333333,2.0,0.0,0.0,0.0,84
42578,0.0,9.0,0.0,0.0,0.0,21
42579,0.0,8.0,0.0,0.0,0.0,117
